jaar,gebiedcode15,variabele,waarde
2011,DX17,WLIGPLAATS,219
2011,DX22,WLIGPLAATS,1
2011,DX21,WLIGPLAATS,0
2011,DX11,WLIGPLAATS,13
2011,DX13,WLIGPLAATS,48
2011,DX09,WLIGPLAATS,0
2011,DX12,WLIGPLAATS,154
2011,DX15,WLIGPLAATS,99
2011,DX10,WLIGPLAATS,193
2011,DX14,WLIGPLAATS,239
2011,DX07,WLIGPLAATS,1
2011,DX04,WLIGPLAATS,18
2011,DX06,WLIGPLAATS,5
2011,DX05,WLIGPLAATS,164
2011,DX08,WLIGPLAATS,23
2011,DX02,WLIGPLAATS,619
2011,DX03,WLIGPLAATS,419
2011,ZX99,WLIGPLAATS,34
2012,DX04,WLIGPLAATS,18
2012,DX08,WLIGPLAATS,22
2012,DX05,WLIGPLAATS,164
2012,DX07,WLIGPLAATS,0
2012,DX06,WLIGPLAATS,5
2012,DX09,WLIGPLAATS,0
2012,DX03,WLIGPLAATS,227
2012,DX02,WLIGPLAATS,611
2012,DX01,WLIGPLAATS,332
2012,DX19,WLIGPLAATS,110
2012,DX17,WLIGPLAATS,220
2012,DX21,WLIGPLAATS,0
2012,DX20,WLIGPLAATS,11
2012,DX18,WLIGPLAATS,184
2012,DX22,WLIGPLAATS,1
2012,DX12,WLIGPLAATS,157
2012,DX14,WLIGPLAATS,240
2012,DX10,WLIGPLAATS,193
2012,DX13,WLIGPLAATS,48
2012,DX16,WLIGPLAATS,66
2012,DX11,WLIGPLAATS,20
2012,DX15,WLIGPLAATS,99
2012,ZX99,WLIGPLAATS,34
2013,DX20,WLIGPLAATS,4
2013,DX16,WLIGPLAATS,67
2013,DX17,WLIGPLAATS,221
2013,DX19,WLIGPLAATS,109
2013,DX15,WLIGPLAATS,98
2013,DX18,WLIGPLAATS,181
2013,DX21,WLIGPLAATS,0
2013,DX13,WLIGPLAATS,48
2013,DX09,WLIGPLAATS,0
2013,DX10,WLIGPLAATS,193
2013,DX12,WLIGPLAATS,157
2013,DX08,WLIGPLAATS,22
2013,DX11,WLIGPLAATS,20
2013,DX14,WLIGPLAATS,239
2013,DX01,WLIGPLAATS,334
2013,DX06,WLIGPLAATS,5
2013,DX05,WLIGPLAATS,165
2013,DX03,WLIGPLAATS,189
2013,DX02,WLIGPLAATS,613
2013,DX07,WLIGPLAATS,0
2013,DX04,WLIGPLAATS,19
2013,DX22,WLIGPLAATS,1
2013,ZX99,WLIGPLAATS,48
2014,DX02,WLIGPLAATS,616
2014,DX01,WLIGPLAATS,333
2014,DX21,WLIGPLAATS,0
2014,DX17,WLIGPLAATS,220
2014,DX18,WLIGPLAATS,179
2014,DX20,WLIGPLAATS,5
2014,DX16,WLIGPLAATS,63
2014,DX19,WLIGPLAATS,109
2014,DX22,WLIGPLAATS,1
2014,DX14,WLIGPLAATS,239
2014,DX09,WLIGPLAATS,0
2014,DX10,WLIGPLAATS,193
2014,DX11,WLIGPLAATS,20
2014,DX13,WLIGPLAATS,48
2014,DX12,WLIGPLAATS,157
2014,DX15,WLIGPLAATS,98
2014,DX07,WLIGPLAATS,0
2014,DX06,WLIGPLAATS,5
2014,DX04,WLIGPLAATS,19
2014,DX03,WLIGPLAATS,189
2014,DX08,WLIGPLAATS,107
2014,DX05,WLIGPLAATS,165
2014,ZX99,WLIGPLAATS,48
2015,ZX99,WLIGPLAATS,
2015,DX02,WLIGPLAATS,635
2015,DX04,WLIGPLAATS,21
2015,DX03,WLIGPLAATS,171
2015,DX06,WLIGPLAATS,5
2015,DX01,WLIGPLAATS,333
2015,DX05,WLIGPLAATS,165
2015,DX20,WLIGPLAATS,5
2015,DX22,WLIGPLAATS,1
2015,DX21,WLIGPLAATS,0
2015,DX18,WLIGPLAATS,178
2015,DX17,WLIGPLAATS,221
2015,DX15,WLIGPLAATS,98
2015,DX14,WLIGPLAATS,244
2015,DX19,WLIGPLAATS,109
2015,DX16,WLIGPLAATS,63
2015,DX11,WLIGPLAATS,20
2015,DX10,WLIGPLAATS,193
2015,DX08,WLIGPLAATS,108
2015,DX13,WLIGPLAATS,49
2015,DX07,WLIGPLAATS,0
2015,DX12,WLIGPLAATS,157
2015,DX09,WLIGPLAATS,0
2016,DX08,WLIGPLAATS,108
2016,DX10,WLIGPLAATS,193
2016,DX06,WLIGPLAATS,5
2016,DX09,WLIGPLAATS,0
2016,DX12,WLIGPLAATS,158
2016,DX07,WLIGPLAATS,0
2016,DX11,WLIGPLAATS,20
2016,DX04,WLIGPLAATS,21
2016,DX01,WLIGPLAATS,338
2016,DX03,WLIGPLAATS,170
2016,DX05,WLIGPLAATS,165
2016,DX02,WLIGPLAATS,635
2016,DX21,WLIGPLAATS,0
2016,DX20,WLIGPLAATS,5
2016,DX22,WLIGPLAATS,1
2016,DX15,WLIGPLAATS,100
2016,DX13,WLIGPLAATS,49
2016,DX17,WLIGPLAATS,221
2016,DX16,WLIGPLAATS,95
2016,DX19,WLIGPLAATS,108
2016,DX14,WLIGPLAATS,245
2016,DX18,WLIGPLAATS,179
2016,ZX99,WLIGPLAATS,49
2017,DX19,WLIGPLAATS,108
2017,DX21,WLIGPLAATS,0
2017,DX20,WLIGPLAATS,5
2017,DX22,WLIGPLAATS,1
2017,DX18,WLIGPLAATS,185
2017,DX16,WLIGPLAATS,95
2017,DX12,WLIGPLAATS,158
2017,DX13,WLIGPLAATS,49
2017,DX15,WLIGPLAATS,106
2017,DX14,WLIGPLAATS,247
2017,DX11,WLIGPLAATS,20
2017,DX17,WLIGPLAATS,221
2017,DX09,WLIGPLAATS,0
2017,DX05,WLIGPLAATS,165
2017,DX06,WLIGPLAATS,5
2017,DX08,WLIGPLAATS,108
2017,DX04,WLIGPLAATS,21
2017,DX07,WLIGPLAATS,0
2017,DX10,WLIGPLAATS,193
2017,DX01,WLIGPLAATS,342
2017,DX02,WLIGPLAATS,635
2017,DX03,WLIGPLAATS,173
2017,ZX99,WLIGPLAATS,49
2018,DX01,WLIGPLAATS,342
2018,DX04,WLIGPLAATS,21
2018,DX02,WLIGPLAATS,619
2018,DX06,WLIGPLAATS,5
2018,DX05,WLIGPLAATS,165
2018,DX08,WLIGPLAATS,108
2018,DX03,WLIGPLAATS,174
2018,DX07,WLIGPLAATS,0
2018,DX22,WLIGPLAATS,1
2018,DX20,WLIGPLAATS,5
2018,DX19,WLIGPLAATS,108
2018,DX17,WLIGPLAATS,218
2018,DX16,WLIGPLAATS,95
2018,DX21,WLIGPLAATS,0
2018,DX18,WLIGPLAATS,230
2018,DX13,WLIGPLAATS,50
2018,DX12,WLIGPLAATS,158
2018,DX10,WLIGPLAATS,193
2018,DX15,WLIGPLAATS,106
2018,DX09,WLIGPLAATS,0
2018,DX14,WLIGPLAATS,251
2018,DX11,WLIGPLAATS,21
2018,ZX99,WLIGPLAATS,49
2005,DX19,WNULTREDE_P,42
2005,DX20,WNULTREDE_P,27
2005,DX22,WNULTREDE_P,22
2005,DX18,WNULTREDE_P,22
2005,DX21,WNULTREDE_P,41
2005,DX09,WNULTREDE_P,32
2005,DX08,WNULTREDE_P,21
2005,DX06,WNULTREDE_P,23
2005,DX11,WNULTREDE_P,52
2005,DX05,WNULTREDE_P,19
2005,DX10,WNULTREDE_P,20
2005,DX07,WNULTREDE_P,34
2005,DX16,WNULTREDE_P,
2005,DX15,WNULTREDE_P,30
2005,DX13,WNULTREDE_P,18
2005,DX12,WNULTREDE_P,20
2005,DX17,WNULTREDE_P,28
2005,DX14,WNULTREDE_P,27
2005,DX02,WNULTREDE_P,16
2005,DX04,WNULTREDE_P,14
2005,DX01,WNULTREDE_P,16
2005,DX03,WNULTREDE_P,24
2005,ZX99,WNULTREDE_P,
2007,ZX99,WNULTREDE_P,
2007,DX15,WNULTREDE_P,30
2007,DX17,WNULTREDE_P,26
2007,DX13,WNULTREDE_P,16
2007,DX16,WNULTREDE_P,28
2007,DX19,WNULTREDE_P,43
2007,DX14,WNULTREDE_P,27
2007,DX18,WNULTREDE_P,21
2007,DX22,WNULTREDE_P,25
2007,DX21,WNULTREDE_P,49
2007,DX20,WNULTREDE_P,32
2007,DX04,WNULTREDE_P,15
2007,DX01,WNULTREDE_P,12
2007,DX03,WNULTREDE_P,24
2007,DX02,WNULTREDE_P,20
2007,DX05,WNULTREDE_P,20
2007,DX11,WNULTREDE_P,57
2007,DX08,WNULTREDE_P,21
2007,DX10,WNULTREDE_P,20
2007,DX09,WNULTREDE_P,32
2007,DX12,WNULTREDE_P,20
2007,DX06,WNULTREDE_P,21
2007,DX07,WNULTREDE_P,38
2009,DX12,WNULTREDE_P,20
2009,DX11,WNULTREDE_P,55
2009,DX09,WNULTREDE_P,32
2009,DX08,WNULTREDE_P,22
2009,DX13,WNULTREDE_P,16
2009,DX10,WNULTREDE_P,24
2009,DX19,WNULTREDE_P,41
2009,DX15,WNULTREDE_P,33
2009,DX16,WNULTREDE_P,28
2009,DX18,WNULTREDE_P,22
2009,DX14,WNULTREDE_P,29
2009,DX17,WNULTREDE_P,28
2009,DX20,WNULTREDE_P,31
2009,DX21,WNULTREDE_P,35
2009,DX22,WNULTREDE_P,23
2009,DX05,WNULTREDE_P,19
2009,DX04,WNULTREDE_P,18
2009,DX02,WNULTREDE_P,21
2009,DX07,WNULTREDE_P,46
2009,DX01,WNULTREDE_P,15
2009,DX06,WNULTREDE_P,23
2009,DX03,WNULTREDE_P,25
2009,ZX99,WNULTREDE_P,
2011,DX07,WNULTREDE_P,42
2011,DX04,WNULTREDE_P,19
2011,DX06,WNULTREDE_P,27
2011,DX05,WNULTREDE_P,19
2011,DX08,WNULTREDE_P,17
2011,DX02,WNULTREDE_P,19
2011,DX03,WNULTREDE_P,19
2011,DX11,WNULTREDE_P,51
2011,DX13,WNULTREDE_P,17
2011,DX09,WNULTREDE_P,34
2011,DX12,WNULTREDE_P,22
2011,DX15,WNULTREDE_P,31
2011,DX10,WNULTREDE_P,22
2011,DX14,WNULTREDE_P,30
2011,DX18,WNULTREDE_P,22
2011,DX20,WNULTREDE_P,26
2011,DX19,WNULTREDE_P,34
2011,DX17,WNULTREDE_P,26
2011,DX22,WNULTREDE_P,20
2011,DX21,WNULTREDE_P,40
2011,DX16,WNULTREDE_P,35
2011,DX01,WNULTREDE_P,15
2011,ZX99,WNULTREDE_P,
2013,DX22,WNULTREDE_P,23
2013,DX06,WNULTREDE_P,27
2013,DX05,WNULTREDE_P,17
2013,DX03,WNULTREDE_P,23
2013,DX02,WNULTREDE_P,22
2013,DX07,WNULTREDE_P,39
2013,DX04,WNULTREDE_P,18
2013,DX01,WNULTREDE_P,15
2013,DX13,WNULTREDE_P,14
2013,DX09,WNULTREDE_P,40
2013,DX10,WNULTREDE_P,23
2013,DX12,WNULTREDE_P,20
2013,DX08,WNULTREDE_P,23
2013,DX11,WNULTREDE_P,48
2013,DX14,WNULTREDE_P,28
2013,DX20,WNULTREDE_P,29
2013,DX16,WNULTREDE_P,39
2013,DX17,WNULTREDE_P,22
2013,DX19,WNULTREDE_P,37
2013,DX15,WNULTREDE_P,30
2013,DX18,WNULTREDE_P,22
2013,DX21,WNULTREDE_P,36
2013,ZX99,WNULTREDE_P,
2015,ZX99,WNULTREDE_P,
2015,DX11,WNULTREDE_P,55
2015,DX10,WNULTREDE_P,23
2015,DX08,WNULTREDE_P,20
2015,DX13,WNULTREDE_P,20
2015,DX07,WNULTREDE_P,41
2015,DX12,WNULTREDE_P,20
2015,DX09,WNULTREDE_P,37
2015,DX18,WNULTREDE_P,24
2015,DX17,WNULTREDE_P,27
2015,DX15,WNULTREDE_P,35
2015,DX14,WNULTREDE_P,31
2015,DX19,WNULTREDE_P,39
2015,DX16,WNULTREDE_P,41
2015,DX20,WNULTREDE_P,36
2015,DX21,WNULTREDE_P,43
2015,DX22,WNULTREDE_P,25
2015,DX02,WNULTREDE_P,19
2015,DX04,WNULTREDE_P,21
2015,DX03,WNULTREDE_P,22
2015,DX06,WNULTREDE_P,25
2015,DX01,WNULTREDE_P,14
2015,DX05,WNULTREDE_P,18
2017,DX01,WNULTREDE_P,15
2017,DX02,WNULTREDE_P,19
2017,DX03,WNULTREDE_P,25
2017,DX09,WNULTREDE_P,40
2017,DX05,WNULTREDE_P,17
2017,DX06,WNULTREDE_P,27
2017,DX08,WNULTREDE_P,22
2017,DX04,WNULTREDE_P,25
2017,DX07,WNULTREDE_P,40
2017,DX10,WNULTREDE_P,23
2017,DX16,WNULTREDE_P,42
2017,DX12,WNULTREDE_P,20
2017,DX13,WNULTREDE_P,23
2017,DX15,WNULTREDE_P,34
2017,DX11,WNULTREDE_P,52
2017,DX14,WNULTREDE_P,30
2017,DX17,WNULTREDE_P,25
2017,DX19,WNULTREDE_P,37
2017,DX21,WNULTREDE_P,44
2017,DX20,WNULTREDE_P,34
2017,DX22,WNULTREDE_P,28
2017,DX18,WNULTREDE_P,21
2017,ZX99,WNULTREDE_P,
2005,DX04,WONDERHOUDWONING_R,6.1
2005,DX01,WONDERHOUDWONING_R,7.1
2005,DX02,WONDERHOUDWONING_R,7.1
2005,DX03,WONDERHOUDWONING_R,6.8
2005,DX16,WONDERHOUDWONING_R,8.7
2005,DX12,WONDERHOUDWONING_R,6.5
2005,DX13,WONDERHOUDWONING_R,6.6
2005,DX15,WONDERHOUDWONING_R,6.9
2005,DX14,WONDERHOUDWONING_R,6.8
2005,DX17,WONDERHOUDWONING_R,7.2
2005,DX11,WONDERHOUDWONING_R,7.5
2005,DX09,WONDERHOUDWONING_R,6.9
2005,DX08,WONDERHOUDWONING_R,8
2005,DX06,WONDERHOUDWONING_R,6.8
2005,DX05,WONDERHOUDWONING_R,6.5
2005,DX10,WONDERHOUDWONING_R,7
2005,DX07,WONDERHOUDWONING_R,6.6
2005,DX18,WONDERHOUDWONING_R,6.6
2005,DX19,WONDERHOUDWONING_R,7
2005,DX20,WONDERHOUDWONING_R,6.5
2005,DX22,WONDERHOUDWONING_R,7
2005,DX21,WONDERHOUDWONING_R,7
2005,ZX99,WONDERHOUDWONING_R,
2007,DX08,WONDERHOUDWONING_R,7.8
2007,DX10,WONDERHOUDWONING_R,7.2
2007,DX06,WONDERHOUDWONING_R,6.8
2007,DX09,WONDERHOUDWONING_R,6.9
2007,DX12,WONDERHOUDWONING_R,6.7
2007,DX07,WONDERHOUDWONING_R,7.1
2007,DX11,WONDERHOUDWONING_R,7.5
2007,DX04,WONDERHOUDWONING_R,6.3
2007,DX05,WONDERHOUDWONING_R,6.7
2007,DX01,WONDERHOUDWONING_R,7.3
2007,DX03,WONDERHOUDWONING_R,6.9
2007,DX02,WONDERHOUDWONING_R,7.3
2007,DX21,WONDERHOUDWONING_R,7.1
2007,DX22,WONDERHOUDWONING_R,7.2
2007,DX20,WONDERHOUDWONING_R,7
2007,DX15,WONDERHOUDWONING_R,7
2007,DX13,WONDERHOUDWONING_R,6.7
2007,DX17,WONDERHOUDWONING_R,7.3
2007,DX16,WONDERHOUDWONING_R,8.5
2007,DX19,WONDERHOUDWONING_R,7.1
2007,DX14,WONDERHOUDWONING_R,7
2007,DX18,WONDERHOUDWONING_R,6.7
2007,ZX99,WONDERHOUDWONING_R,
2009,DX05,WONDERHOUDWONING_R,6.9
2009,DX04,WONDERHOUDWONING_R,6.6
2009,DX02,WONDERHOUDWONING_R,7.5
2009,DX01,WONDERHOUDWONING_R,7.2
2009,DX06,WONDERHOUDWONING_R,6.7
2009,DX03,WONDERHOUDWONING_R,7.2
2009,DX21,WONDERHOUDWONING_R,7.1
2009,DX22,WONDERHOUDWONING_R,7.2
2009,DX19,WONDERHOUDWONING_R,7
2009,DX14,WONDERHOUDWONING_R,7.1
2009,DX15,WONDERHOUDWONING_R,7.1
2009,DX16,WONDERHOUDWONING_R,8.6
2009,DX18,WONDERHOUDWONING_R,6.5
2009,DX17,WONDERHOUDWONING_R,7.1
2009,DX20,WONDERHOUDWONING_R,6.8
2009,DX07,WONDERHOUDWONING_R,7
2009,DX12,WONDERHOUDWONING_R,6.9
2009,DX08,WONDERHOUDWONING_R,7.9
2009,DX09,WONDERHOUDWONING_R,6.8
2009,DX11,WONDERHOUDWONING_R,7.5
2009,DX10,WONDERHOUDWONING_R,7.3
2009,DX13,WONDERHOUDWONING_R,6.9
2009,ZX99,WONDERHOUDWONING_R,
2011,DX01,WONDERHOUDWONING_R,7.3
2011,DX20,WONDERHOUDWONING_R,6.9
2011,DX19,WONDERHOUDWONING_R,7
2011,DX17,WONDERHOUDWONING_R,7.3
2011,DX22,WONDERHOUDWONING_R,7.2
2011,DX16,WONDERHOUDWONING_R,8.3
2011,DX21,WONDERHOUDWONING_R,7.2
2011,DX18,WONDERHOUDWONING_R,6.6
2011,DX11,WONDERHOUDWONING_R,7.4
2011,DX09,WONDERHOUDWONING_R,7
2011,DX13,WONDERHOUDWONING_R,6.8
2011,DX12,WONDERHOUDWONING_R,6.9
2011,DX15,WONDERHOUDWONING_R,7.2
2011,DX10,WONDERHOUDWONING_R,7.3
2011,DX14,WONDERHOUDWONING_R,7.4
2011,DX04,WONDERHOUDWONING_R,6.6
2011,DX06,WONDERHOUDWONING_R,6.6
2011,DX02,WONDERHOUDWONING_R,7.6
2011,DX05,WONDERHOUDWONING_R,6.9
2011,DX08,WONDERHOUDWONING_R,8
2011,DX03,WONDERHOUDWONING_R,7.3
2011,DX07,WONDERHOUDWONING_R,7.2
2011,ZX99,WONDERHOUDWONING_R,
2013,DX20,WONDERHOUDWONING_R,7
2013,DX16,WONDERHOUDWONING_R,8
2013,DX15,WONDERHOUDWONING_R,7.2
2013,DX17,WONDERHOUDWONING_R,7.3
2013,DX19,WONDERHOUDWONING_R,7.1
2013,DX18,WONDERHOUDWONING_R,6.8
2013,DX21,WONDERHOUDWONING_R,7.3
2013,DX13,WONDERHOUDWONING_R,7
2013,DX08,WONDERHOUDWONING_R,7.9
2013,DX09,WONDERHOUDWONING_R,7
2013,DX10,WONDERHOUDWONING_R,7.4
2013,DX12,WONDERHOUDWONING_R,7
2013,DX11,WONDERHOUDWONING_R,7.4
2013,DX14,WONDERHOUDWONING_R,7.5
2013,DX06,WONDERHOUDWONING_R,6.7
2013,DX02,WONDERHOUDWONING_R,7.5
2013,DX03,WONDERHOUDWONING_R,7.2
2013,DX05,WONDERHOUDWONING_R,7
2013,DX04,WONDERHOUDWONING_R,6.8
2013,DX07,WONDERHOUDWONING_R,7.2
2013,DX01,WONDERHOUDWONING_R,7.4
2013,DX22,WONDERHOUDWONING_R,7.1
2013,ZX99,WONDERHOUDWONING_R,
2015,ZX99,WONDERHOUDWONING_R,
2015,DX02,WONDERHOUDWONING_R,7.6
2015,DX04,WONDERHOUDWONING_R,6.7
2015,DX03,WONDERHOUDWONING_R,7.3
2015,DX01,WONDERHOUDWONING_R,7.5
2015,DX06,WONDERHOUDWONING_R,6.2
2015,DX05,WONDERHOUDWONING_R,7
2015,DX22,WONDERHOUDWONING_R,7.1
2015,DX20,WONDERHOUDWONING_R,7
2015,DX21,WONDERHOUDWONING_R,7.2
2015,DX18,WONDERHOUDWONING_R,6.7
2015,DX17,WONDERHOUDWONING_R,7.3
2015,DX15,WONDERHOUDWONING_R,7.3
2015,DX14,WONDERHOUDWONING_R,7.6
2015,DX19,WONDERHOUDWONING_R,7.2
2015,DX16,WONDERHOUDWONING_R,8
2015,DX11,WONDERHOUDWONING_R,7.6
2015,DX10,WONDERHOUDWONING_R,7.4
2015,DX08,WONDERHOUDWONING_R,7.9
2015,DX13,WONDERHOUDWONING_R,7.1
2015,DX07,WONDERHOUDWONING_R,7.1
2015,DX12,WONDERHOUDWONING_R,7
2015,DX09,WONDERHOUDWONING_R,6.8
2017,DX20,WONDERHOUDWONING_R,7.1
2017,DX22,WONDERHOUDWONING_R,7.2
2017,DX18,WONDERHOUDWONING_R,7.1
2017,DX21,WONDERHOUDWONING_R,7.3
2017,DX19,WONDERHOUDWONING_R,7.3
2017,DX16,WONDERHOUDWONING_R,8.2
2017,DX12,WONDERHOUDWONING_R,7.1
2017,DX13,WONDERHOUDWONING_R,7.3
2017,DX15,WONDERHOUDWONING_R,7.3
2017,DX11,WONDERHOUDWONING_R,7.6
2017,DX14,WONDERHOUDWONING_R,7.5
2017,DX17,WONDERHOUDWONING_R,7.4
2017,DX09,WONDERHOUDWONING_R,7.4
2017,DX05,WONDERHOUDWONING_R,7.2
2017,DX06,WONDERHOUDWONING_R,6.9
2017,DX08,WONDERHOUDWONING_R,7.8
2017,DX04,WONDERHOUDWONING_R,7.3
2017,DX07,WONDERHOUDWONING_R,7
2017,DX10,WONDERHOUDWONING_R,7.5
2017,DX01,WONDERHOUDWONING_R,7.4
2017,DX03,WONDERHOUDWONING_R,7.3
2017,DX02,WONDERHOUDWONING_R,7.5
2017,ZX99,WONDERHOUDWONING_R,
2011,DX07,WOPP0040,480
2011,DX04,WOPP0040,437
2011,DX06,WOPP0040,1817
2011,DX05,WOPP0040,2359
2011,DX08,WOPP0040,26
2011,DX02,WOPP0040,3807
2011,DX03,WOPP0040,3138
2011,DX11,WOPP0040,701
2011,DX13,WOPP0040,1542
2011,DX09,WOPP0040,726
2011,DX12,WOPP0040,2954
2011,DX15,WOPP0040,2823
2011,DX10,WOPP0040,522
2011,DX14,WOPP0040,1036
2011,DX18,WOPP0040,585
2011,DX20,WOPP0040,562
2011,DX19,WOPP0040,224
2011,DX17,WOPP0040,451
2011,DX22,WOPP0040,429
2011,DX21,WOPP0040,443
2011,DX16,WOPP0040,533
2011,DX01,WOPP0040,4451
2011,ZX99,WOPP0040,0
2012,DX12,WOPP0040,2908
2012,DX14,WOPP0040,1063
2012,DX10,WOPP0040,522
2012,DX13,WOPP0040,1543
2012,DX16,WOPP0040,533
2012,DX11,WOPP0040,706
2012,DX15,WOPP0040,2821
2012,DX19,WOPP0040,224
2012,DX17,WOPP0040,451
2012,DX21,WOPP0040,443
2012,DX20,WOPP0040,881
2012,DX18,WOPP0040,585
2012,DX22,WOPP0040,429
2012,DX02,WOPP0040,3662
2012,DX01,WOPP0040,4465
2012,DX08,WOPP0040,26
2012,DX05,WOPP0040,2349
2012,DX07,WOPP0040,480
2012,DX06,WOPP0040,1765
2012,DX09,WOPP0040,699
2012,DX03,WOPP0040,3162
2012,DX04,WOPP0040,498
2012,ZX99,WOPP0040,0
2013,DX22,WOPP0040,430
2013,DX06,WOPP0040,1765
2013,DX05,WOPP0040,2382
2013,DX03,WOPP0040,3730
2013,DX02,WOPP0040,3831
2013,DX07,WOPP0040,481
2013,DX04,WOPP0040,844
2013,DX01,WOPP0040,4883
2013,DX13,WOPP0040,1514
2013,DX09,WOPP0040,1140
2013,DX10,WOPP0040,844
2013,DX12,WOPP0040,3008
2013,DX08,WOPP0040,39
2013,DX11,WOPP0040,706
2013,DX14,WOPP0040,1080
2013,DX20,WOPP0040,1502
2013,DX16,WOPP0040,535
2013,DX17,WOPP0040,479
2013,DX19,WOPP0040,228
2013,DX15,WOPP0040,2834
2013,DX18,WOPP0040,962
2013,DX21,WOPP0040,444
2013,ZX99,WOPP0040,0
2014,DX07,WOPP0040,560
2014,DX06,WOPP0040,1493
2014,DX04,WOPP0040,810
2014,DX03,WOPP0040,3581
2014,DX08,WOPP0040,40
2014,DX05,WOPP0040,2329
2014,DX14,WOPP0040,1033
2014,DX10,WOPP0040,847
2014,DX11,WOPP0040,700
2014,DX13,WOPP0040,1703
2014,DX12,WOPP0040,2979
2014,DX15,WOPP0040,3439
2014,DX09,WOPP0040,1088
2014,DX21,WOPP0040,448
2014,DX17,WOPP0040,468
2014,DX18,WOPP0040,1079
2014,DX20,WOPP0040,1594
2014,DX16,WOPP0040,540
2014,DX19,WOPP0040,231
2014,DX22,WOPP0040,427
2014,DX01,WOPP0040,4781
2014,DX02,WOPP0040,3792
2014,ZX99,WOPP0040,0
2015,ZX99,WOPP0040,0
2015,DX11,WOPP0040,1053
2015,DX10,WOPP0040,848
2015,DX08,WOPP0040,40
2015,DX13,WOPP0040,1725
2015,DX07,WOPP0040,616
2015,DX12,WOPP0040,2970
2015,DX09,WOPP0040,1321
2015,DX18,WOPP0040,1079
2015,DX17,WOPP0040,466
2015,DX15,WOPP0040,3746
2015,DX14,WOPP0040,1007
2015,DX19,WOPP0040,218
2015,DX16,WOPP0040,540
2015,DX21,WOPP0040,444
2015,DX22,WOPP0040,427
2015,DX20,WOPP0040,1594
2015,DX02,WOPP0040,3755
2015,DX04,WOPP0040,864
2015,DX03,WOPP0040,3559
2015,DX01,WOPP0040,4764
2015,DX06,WOPP0040,1494
2015,DX05,WOPP0040,2320
2016,DX15,WOPP0040,4891
2016,DX13,WOPP0040,1769
2016,DX17,WOPP0040,478
2016,DX16,WOPP0040,624
2016,DX19,WOPP0040,219
2016,DX14,WOPP0040,1014
2016,DX18,WOPP0040,1082
2016,DX22,WOPP0040,427
2016,DX21,WOPP0040,441
2016,DX20,WOPP0040,2660
2016,DX04,WOPP0040,1397
2016,DX01,WOPP0040,4785
2016,DX03,WOPP0040,3632
2016,DX02,WOPP0040,3751
2016,DX05,WOPP0040,2390
2016,DX08,WOPP0040,40
2016,DX10,WOPP0040,853
2016,DX06,WOPP0040,1685
2016,DX09,WOPP0040,1338
2016,DX12,WOPP0040,3094
2016,DX07,WOPP0040,616
2016,DX11,WOPP0040,1853
2016,ZX99,WOPP0040,0
2017,DX01,WOPP0040,4589
2017,DX03,WOPP0040,3598
2017,DX02,WOPP0040,3152
2017,DX09,WOPP0040,1791
2017,DX05,WOPP0040,2417
2017,DX06,WOPP0040,1690
2017,DX04,WOPP0040,1409
2017,DX08,WOPP0040,64
2017,DX07,WOPP0040,620
2017,DX10,WOPP0040,838
2017,DX16,WOPP0040,1117
2017,DX12,WOPP0040,3086
2017,DX13,WOPP0040,1907
2017,DX15,WOPP0040,4975
2017,DX11,WOPP0040,1851
2017,DX14,WOPP0040,901
2017,DX17,WOPP0040,480
2017,DX20,WOPP0040,2878
2017,DX22,WOPP0040,425
2017,DX21,WOPP0040,656
2017,DX18,WOPP0040,1435
2017,DX19,WOPP0040,218
2017,ZX99,WOPP0040,0
2018,DX04,WOPP0040,1360
2018,DX02,WOPP0040,3146
2018,DX06,WOPP0040,1664
2018,DX05,WOPP0040,2472
2018,DX08,WOPP0040,66
2018,DX03,WOPP0040,2994
2018,DX07,WOPP0040,621
2018,DX01,WOPP0040,4572
2018,ZX99,WOPP0040,0
2018,DX13,WOPP0040,1955
2018,DX12,WOPP0040,3066
2018,DX10,WOPP0040,826
2018,DX15,WOPP0040,4904
2018,DX09,WOPP0040,3187
2018,DX14,WOPP0040,814
2018,DX11,WOPP0040,1852
2018,DX20,WOPP0040,2878
2018,DX19,WOPP0040,299
2018,DX17,WOPP0040,447
2018,DX16,WOPP0040,1132
2018,DX21,WOPP0040,656
2018,DX18,WOPP0040,1585
2018,DX22,WOPP0040,423
2011,DX01,WOPP0040_P,16
2011,DX18,WOPP0040_P,4.5
2011,DX20,WOPP0040_P,5.7
2011,DX19,WOPP0040_P,1.9
2011,DX17,WOPP0040_P,3
2011,DX22,WOPP0040_P,2.7
2011,DX21,WOPP0040_P,3.7
2011,DX16,WOPP0040_P,6.8
2011,DX11,WOPP0040_P,5.5
2011,DX13,WOPP0040_P,8.7
2011,DX09,WOPP0040_P,4.8
2011,DX12,WOPP0040_P,8.1
2011,DX15,WOPP0040_P,18.4
2011,DX10,WOPP0040_P,1.8
2011,DX14,WOPP0040_P,5.1
2011,DX07,WOPP0040_P,2.8
2011,DX04,WOPP0040_P,2.9
2011,DX06,WOPP0040_P,9.7
2011,DX05,WOPP0040_P,6.1
2011,DX02,WOPP0040_P,15.2
2011,DX08,WOPP0040_P,0.2
2011,DX03,WOPP0040_P,14.8
2011,ZX99,WOPP0040_P,0
2012,DX08,WOPP0040_P,0.2
2012,DX05,WOPP0040_P,6
